,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?
0,3tentos,2022-10-01,0.000718136692464677,0.010453039194575214,0.009734902502110537,0.009633682489049528,0.009734902502110537,False,True
1,3tentos,2023-01-01,-0.0020941539525741737,0.007534863949081566,0.00962901790165574,0.009263556389623877,0.00962901790165574,False,True
2,3tentos,2023-04-01,-0.0012564377801519422,0.006075268575158737,0.007331706355310679,0.009213062687448393,0.007331706355310679,False,True
3,3tentos,2023-07-01,0.003400877415205672,0.0050450202440300955,0.0016441428288244235,0.008908726266329567,0.0016441428288244235,False,True
4,3tentos,2023-10-01,-0.0042474291991873026,0.004767853748661391,0.009015282947848695,0.008351279250472363,0.009015282947848695,False,True
5,3tentos,2024-01-01,0.0022184682526922295,0.002729081743744658,0.0005106134910524284,0.008446661997366748,0.0005106134910524284,False,True
6,3tentos,2024-04-01,-0.007590589490140576,0.0027800792266426027,0.010370668716783178,0.008009030512477245,0.010370668716783178,False,True
7,3tentos,2024-07-01,0.008525350467096127,0.0017522334869457669,0.006773116980150359,0.008298504181466517,0.006773116980150359,False,True
8,3tentos,2024-10-01,0.0039203537242955555,0.0015416042952110444,0.0023787494290845113,0.007477693293050252,0.0023787494290845113,False,True
9,Aco Altona,2015-01-01,-3.0247285924711598e-05,1.7601523164980277e-05,4.784880908969187e-05,4.965164556211242e-05,4.784880908969187e-05,False,True
10,Aco Altona,2015-04-01,0.0001748096824907286,4.212170701345386e-06,0.0001705975117893832,4.7467643641894195e-05,0.0001705975117893832,True,False
11,Aco Altona,2015-07-01,-0.00021851716535381538,3.212803359677329e-05,0.00025064519895058867,7.691577088335677e-05,0.00025064519895058867,True,False
12,Aco Altona,2015-10-01,6.209112849120402e-05,2.5313662692105258e-06,5.955976222199349e-05,0.00011327825424351194,5.955976222199349e-05,False,True
13,Aco Altona,2016-01-01,0.00019588292506700355,1.0471672543644247e-05,0.0001854112525233593,0.00010814562165904523,0.0001854112525233593,False,True
14,Aco Altona,2016-04-01,-9.889112358918428e-05,3.127030987120823e-05,0.00013016143346039253,0.00011829704288637492,0.00013016143346039253,False,True
15,Aco Altona,2016-07-01,-4.472687838819045e-05,2.0105957106757816e-05,6.483283549494827e-05,0.00011841030738353058,6.483283549494827e-05,False,True
16,Aco Altona,2016-10-01,0.00019365787754277441,1.3877221799333633e-05,0.0001797806557434408,0.00011411030481388875,0.0001797806557434408,False,True
17,Aco Altona,2017-01-01,-0.00017526519695088005,2.1760666928929504e-05,0.00019702586387980957,0.0001122663075263373,0.00019702586387980957,False,True
18,Aco Altona,2017-07-01,-1.482860562951327e-05,1.9022639957492952e-05,3.385124558700622e-05,0.00011384947615385701,3.385124558700622e-05,False,True
19,Aco Altona,2017-10-01,0.0009467781166816458,2.455949827588897e-05,0.0009222186184057569,0.00010701002164478641,0.0009222186184057569,True,False
20,Aco Altona,2018-01-01,-0.0009773445763772148,3.733795423750147e-05,0.0010146825306147163,0.00021517754661447923,0.0010146825306147163,True,False
21,Aco Altona,2018-07-01,-0.0006297690797103517,-6.20870712882865e-05,0.0005676820084220651,0.00027625445367856637,0.0005676820084220651,True,False
22,Aco Altona,2018-10-01,0.001441096608896908,-9.893341074874198e-05,0.0015400300196456499,0.0002519045869554533,0.0015400300196456499,True,False
23,Aco Altona,2019-01-01,-0.0008941202335999154,-0.00011552596373781938,0.0007785942698620961,0.00034731334674655413,0.0007785942698620961,True,False
24,Aco Altona,2019-04-01,0.00015593703300331718,-0.0001611057813188364,0.00031704281432215356,0.0002998261442101997,0.00031704281432215356,False,True
25,Aco Altona,2019-07-01,-0.0002933463835620431,-0.0002652605327815947,2.8085850780448438e-05,0.00028070549323869144,2.8085850780448438e-05,False,True
26,Aco Altona,2019-10-01,0.0009580083506233183,0.00026965786899385135,0.000688350481629467,0.00027030054066092365,0.000688350481629467,True,False
27,Aco Altona,2020-01-01,-0.00047280511240932466,-0.00047729019662706544,4.4850842177407814e-06,0.00029699149520455984,4.4850842177407814e-06,False,True
28,Aco Altona,2020-04-01,-0.0001507277505307103,-5.195188978308621e-05,9.877586074762408e-05,0.0002769734498447668,9.877586074762408e-05,False,True
29,Aco Altona,2020-07-01,-0.0005553700707834341,-0.0003161241208021497,0.00023924594998128446,0.00026860343805310796,0.00023924594998128446,False,True
30,Aco Altona,2020-10-01,0.0004922843256442988,-1.7853666973050198e-05,0.000510137992617349,0.0002615579079156073,0.000510137992617349,False,True
31,Aco Altona,2021-01-01,-3.48480075773594e-05,-0.00018421362036887288,0.00014936561279151349,0.0002556100302201575,0.00014936561279151349,False,True
32,Aco Altona,2021-04-01,0.00010401125792514065,-0.00011967304765437072,0.00022368430557951138,0.0002517817026662046,0.00022368430557951138,False,True
33,Aco Altona,2021-07-01,-0.0003101673433010266,-0.0002558287724778031,5.4338570823223454e-05,0.0002553796856812655,5.4338570823223454e-05,False,True
34,Aco Altona,2021-10-01,-8.113547434873691e-05,-8.640780672683604e-05,5.272332378099124e-06,0.00025387691527116983,5.272332378099124e-06,False,True
35,Aco Altona,2022-01-01,0.0004883408746001461,6.71073115722998e-05,0.00042123356302784627,0.00024070396421102376,0.00042123356302784627,False,True
36,Aco Altona,2022-04-01,-8.248645309649749e-05,-0.00019201582836017207,0.00010952937526367457,0.0002246772086241282,0.00010952937526367457,False,True
37,Aco Altona,2022-07-01,0.000242081724277865,-8.255332905868569e-05,0.0003246350533365507,0.00022605641812852156,0.0003246350533365507,False,True
