,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?
5359,Gerdau,2015-06-30,0.03519770226856096,-0.006149674,0.041347376103004055,0.035329978694666295,0.041347376103004055,False,True
5360,Gerdau,2015-09-30,-0.08655316299323662,-0.0042702476,0.0822829153438352,0.03557594403640865,0.0822829153438352,True,False
5361,Gerdau,2015-12-31,0.050559529393295576,-0.007847765,0.058407294853905965,0.03862887013618988,0.058407294853905965,False,True
5362,Gerdau,2016-03-31,0.07417296504674038,-0.005414129,0.0795870938159295,0.03957568221783905,0.0795870938159295,True,False
5363,Gerdau,2016-12-31,0.04046548539153583,-0.002230645,0.04269613031610198,0.0417949146209343,0.04269613031610198,False,True
5364,Gerdau,2017-03-31,0.03947202460933068,-0.00058848603,0.040060510638631516,0.04179768944284544,0.040060510638631516,False,True
5365,Gerdau,2017-06-30,-0.0023861262895101764,0.0008952366,0.003281362908327029,0.04170825645880283,0.003281362908327029,False,True
5366,Gerdau,2017-09-30,0.042743080106253405,0.0007780451,0.04196503500842177,0.04096122143879359,0.04196503500842177,False,True
5367,Gerdau,2017-12-31,0.05302218942195682,0.0022251152,0.05079707422517745,0.04097069783069708,0.05079707422517745,False,True
5368,Gerdau,2018-03-31,0.005480853719377776,0.003918351,0.0015625025795045098,0.041301200813068935,0.0015625025795045098,False,True
5369,Gerdau,2018-06-30,-0.031829963851688646,0.0039687543,0.0357987181693001,0.0406305297247879,0.0357987181693001,False,True
5370,Gerdau,2018-09-30,-0.0020747449873192623,0.0028500445,0.0049247895060284454,0.04047280651992818,0.0049247895060284454,False,True
5371,Gerdau,2018-12-31,0.10864013668680478,0.0027008085,0.10593932822877455,0.03986380478659057,0.10593932822877455,True,False
5372,Gerdau,2019-03-31,-0.01014487709468291,0.005816671,0.015961548160669067,0.04315979394140187,0.015961548160669067,False,True
5373,Gerdau,2019-06-30,0.01545511459150444,0.0053606266,0.010094487975920543,0.04262179103628017,0.010094487975920543,False,True
5374,Gerdau,2019-09-30,-0.0205361952017125,0.005641029,0.026177224418061626,0.04205838060734958,0.026177224418061626,False,True
5375,Gerdau,2019-12-31,-0.004364530876727706,0.0049335365,0.009298067395092851,0.04170274232407888,0.009298067395092851,False,True
5376,Gerdau,2021-03-31,-0.023268033605819374,0.0046888506,0.02795688420981708,0.041177271290359176,0.02795688420981708,False,True
5377,Gerdau Met,2011-03-31,0.01960209861479627,0.030000733,0.010398634596840272,0.03389653618852151,0.010398634596840272,False,True
5378,Gerdau Met,2011-06-30,-0.01519806772275702,0.027921006,0.04311907380624548,0.030601980106336815,0.04311907380624548,False,True
5379,Gerdau Met,2011-09-30,-0.06286942552197966,0.020734495,0.08360392007399592,0.03222779514510072,0.08360392007399592,True,False
5380,Gerdau Met,2011-12-31,0.0019395267232691818,0.008791077,0.006851550227459711,0.041786675059214295,0.006851550227459711,False,True
5381,Gerdau Met,2012-03-31,0.012239678745404685,0.007934634,0.004305045102969611,0.03915347886053093,0.004305045102969611,False,True
5382,Gerdau Met,2012-06-30,-0.043337003417934596,0.008412972,0.051749975510563075,0.036939038979974054,0.051749975510563075,False,True
5383,Gerdau Met,2012-09-30,0.0007386790818801486,0.0032379744,0.0024992952824303546,0.03832843238920197,0.0024992952824303546,False,True
5384,Gerdau Met,2012-12-31,0.023016644745535123,0.0030107656,0.020005879096156823,0.03655178879683524,0.020005879096156823,False,True
5385,Gerdau Met,2013-03-31,0.009008658511553226,0.0046779225,0.004330736046646057,0.03542979935774805,0.004330736046646057,False,True
5386,Gerdau Met,2013-06-30,-0.03556696338061406,0.0050110556,0.04057801899913861,0.03405940597194574,0.04057801899913861,False,True
5387,Gerdau Met,2013-09-30,-0.0032187647639661887,0.0021126259,0.005331390629231916,0.03444407871561252,0.005331390629231916,False,True
5388,Gerdau Met,2013-12-31,-0.02157550213178717,0.0017571999,0.02333270200779759,0.033302705222369174,0.02333270200779759,False,True
5389,Gerdau Met,2014-03-31,0.01597414329698211,0.00029890594,0.015675237353927403,0.032736105501776684,0.015675237353927403,False,True
5390,Gerdau Met,2014-06-30,0.028063462723436534,0.0012209787,0.02684248404336977,0.03197213954572324,0.02684248404336977,False,True
5391,Gerdau Met,2014-09-30,-0.037405109642092475,0.0027122279,0.04011733751187135,0.03167385107468867,0.04011733751187135,False,True
5392,Gerdau Met,2014-12-31,-0.032280399555919694,0.000600789,0.032881188531054185,0.03210417794924943,0.032881188531054185,False,True
5393,Gerdau Met,2015-09-30,-0.08779565337162809,-0.0010432705,0.08675238291316079,0.032101402236068374,0.08675238291316079,True,False
5394,Gerdau Met,2015-12-31,0.051969521028229874,-0.0051743365,0.05714385751751987,0.036369529769274135,0.05714385751751987,False,True
5395,Gerdau Met,2017-03-31,0.033830184329007515,-0.0025768883,0.03640707263507391,0.03747398422513629,0.03640707263507391,False,True
5396,Gerdau Met,2017-06-30,-0.0024008162615837647,-0.0009939721,0.001406844199450512,0.03739474182076134,0.001406844199450512,False,True
5397,Gerdau Met,2017-09-30,0.042715230831653114,-0.0010525906,0.04376782138437056,0.03660847534346675,0.04376782138437056,False,True
5398,Gerdau Met,2017-12-31,0.05293010098153431,0.00069812225,0.052231978727427165,0.03687998293091293,0.052231978727427165,False,True
