,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?
6052,Rumo S.A.,2023-04-01,0.376747561234383,0.37606894129444324,0.0006786199399397841,0.006579532831084477,0.0006786199399397841,False,True
6053,Rumo S.A.,2023-07-01,0.37012501334846903,0.3758318732013125,0.005706859852843471,0.006447191090433216,0.005706859852843471,False,True
6054,Rumo S.A.,2023-10-01,0.38171950592588616,0.37521064972332274,0.006508856202563418,0.006331914907167109,0.006508856202563418,False,True
6055,Rumo S.A.,2024-01-01,0.369592058536057,0.37277215615836,0.0031800976223030353,0.006308781485482616,0.0031800976223030353,False,True
6056,Rumo S.A.,2024-04-01,0.3682827617173754,0.3709832804837785,0.0027005187664030927,0.006193155559652738,0.0027005187664030927,False,True
6057,Rumo S.A.,2024-07-01,0.3813393694174109,0.37777150153927364,0.0035678678781372875,0.006104280617453783,0.0035678678781372875,False,True
6058,Rumo S.A.,2024-10-01,0.3802831298575297,0.37787344611374557,0.002409683743784141,0.006058666141846885,0.002409683743784141,False,True
6059,SLC Agricola,2015-01-01,0.37754281981648097,0.37662936032937444,0.0009134594871065271,0.00037856781342870033,0.0009134594871065271,True,False
6060,SLC Agricola,2015-04-01,0.37593515197106553,0.37662936032937444,0.000694208358308912,0.0003897387262125611,0.000694208358308912,False,True
6061,SLC Agricola,2015-07-01,0.3778768280299891,0.37699530940597836,0.0008815186240107575,0.0003033622631639487,0.0008815186240107575,True,False
6062,SLC Agricola,2015-10-01,0.3749179119655533,0.37632628622354847,0.0014083742579951708,0.0003534713676249943,0.0014083742579951708,True,False
6063,SLC Agricola,2016-01-01,0.3766215571603925,0.37717765431488337,0.0005560971544908977,0.0004561091006964056,0.0005560971544908977,False,True
6064,SLC Agricola,2016-04-01,0.37562303824422066,0.3763135763437161,0.0006905380994954302,0.0004666135474726965,0.0006905380994954302,False,True
6065,SLC Agricola,2016-07-01,0.3769811741038372,0.3769160608127708,6.511329106639874e-05,0.00044106877993164935,6.511329106639874e-05,False,True
6066,SLC Agricola,2016-10-01,0.37718412165953014,0.37669140122447003,0.0004927204350601011,0.00043015411686907407,0.0004927204350601011,False,True
6067,SLC Agricola,2017-01-01,0.3773946866720414,0.3766024727919951,0.0007922138800462997,0.0004885237977446691,0.0007922138800462997,False,True
6068,SLC Agricola,2017-04-01,0.37664003714973093,0.3767957551699073,0.00015571802017638747,0.0004831172480701725,0.00015571802017638747,False,True
6069,SLC Agricola,2017-07-01,0.3770398200502567,0.3767787820555811,0.00026103799467563915,0.00047423794006010123,0.00026103799467563915,False,True
6070,SLC Agricola,2017-10-01,0.3769153733519544,0.3768840938848099,3.127946714448493e-05,0.00045208881489412376,3.127946714448493e-05,False,True
6071,SLC Agricola,2018-01-01,0.3774828771430239,0.37699747930599586,0.0004853978370280565,0.0004334609713564279,0.0004853978370280565,False,True
6072,SLC Agricola,2018-04-01,0.37732037574171157,0.3770195269237415,0.00030084881797004526,0.0004353538351973947,0.00030084881797004526,False,True
6073,SLC Agricola,2018-07-01,0.37689794898965157,0.37718961157173664,0.0002916625820850727,0.0004242090430113958,0.0002916625820850727,False,True
6074,SLC Agricola,2018-10-01,0.3762375760843186,0.37718961157173664,0.0009520354874180126,0.00041772121094777956,0.0009520354874180126,True,False
6075,SLC Agricola,2019-01-01,0.37680719764567544,0.3769890505802521,0.00018185293457667617,0.00045459133426695885,0.00018185293457667617,False,True
6076,SLC Agricola,2019-04-01,0.375005138036528,0.37665813594041764,0.0016529979038896192,0.00044904591235391537,0.0016529979038896192,True,False
6077,SLC Agricola,2019-07-01,0.3774399092129472,0.37665113426603675,0.000788774946910431,0.0004983869515937627,0.000788774946910431,False,True
6078,SLC Agricola,2019-10-01,0.37679034019418794,0.37681577461533927,2.543442115132688e-05,0.0004876796707646134,2.543442115132688e-05,False,True
6079,SLC Agricola,2020-01-01,0.3774737544402475,0.3767888724164734,0.0006848820237740916,0.00048214551832077905,0.0006848820237740916,False,True
6080,SLC Agricola,2020-04-01,0.3757377301667685,0.3768272170911074,0.0010894869243389116,0.0004930328110365765,0.0010894869243389116,True,False
6081,SLC Agricola,2020-07-01,0.37745831752390663,0.37709791700545564,0.0003604005184509873,0.0004527313827440778,0.0003604005184509873,False,True
6082,SLC Agricola,2020-10-01,0.3733486767636915,0.3759426961204508,0.0025940193567592917,0.00044865719700291825,0.0025940193567592917,True,False
6083,SLC Agricola,2021-01-01,0.37928551669541927,0.3771167456123644,0.0021687710830548546,0.0005650073742005139,0.0021687710830548546,True,False
6084,SLC Agricola,2021-04-01,0.3765470637760071,0.3767131295476185,0.00016606577161137892,0.0006249272266927846,0.00016606577161137892,False,True
6085,SLC Agricola,2021-07-01,0.38290258363544033,0.3775472117462461,0.005355371889194216,0.0006314264445464194,0.005355371889194216,True,False
6086,SLC Agricola,2021-10-01,0.37748672171062253,0.37841699303570264,0.000930271325080112,0.0009937003405853602,0.000930271325080112,False,True
6087,SLC Agricola,2022-01-01,0.36962103614980446,0.3760701028099932,0.00644906666018874,0.0010042399826028813,0.00644906666018874,True,False
6088,SLC Agricola,2022-04-01,0.38012973812656126,0.37904837040769335,0.0010813677188679094,0.0012757331610449751,0.0010813677188679094,False,True
6089,SLC Agricola,2022-07-01,0.37657055473565626,0.3784585795279304,0.0018880247922741233,0.001189002126036842,0.0018880247922741233,False,True
6090,SLC Agricola,2022-10-01,0.38117476979446,0.37882642971063074,0.002348340083829281,0.0011532158156405603,0.002348340083829281,True,False
6091,SLC Agricola,2023-01-01,0.37258060383586716,0.3750563440930226,0.002475740257155412,0.0011252665890649236,0.002475740257155412,True,False
6092,SLC Agricola,2023-04-01,0.37568661045013946,0.3782150668969098,0.002528456446770355,0.0011064538763560863,0.002528456446770355,True,False
6093,SLC Agricola,2023-07-01,0.37725116700872025,0.3781734901790065,0.0009223231702862322,0.0011326126299125933,0.0009223231702862322,False,True
6094,SLC Agricola,2023-10-01,0.38138081255288075,0.38015350928350994,0.0012273032693708164,0.001153075669560633,0.0012273032693708164,False,True
6095,SLC Agricola,2024-01-01,0.3811655623808722,0.37799628819379166,0.0031692741870805174,0.0010833124163279943,0.0031692741870805174,True,False
6096,SLC Agricola,2024-04-01,0.37978011705887293,0.37794247565078953,0.0018376414080834014,0.0010702019698545036,0.0018376414080834014,False,True
6097,SLC Agricola,2024-07-01,0.3723845439207703,0.37405885636807534,0.0016743124473050375,0.0010558119055725668,0.0016743124473050375,False,True
6098,SLC Agricola,2024-10-01,0.3849320852572353,0.3809246627525754,0.004007422504659908,0.0009399074301811041,0.004007422504659908,True,False
6099,SPturis,2019-10-01,0.37658839613580036,0.3765677869727961,2.0609163004281505e-05,5.6775343881995956e-05,2.0609163004281505e-05,False,True
6100,SPturis,2020-01-01,0.37656711417346633,0.37656722820725097,1.1403378463725744e-07,5.0652766900339805e-05,1.1403378463725744e-07,False,True
6101,SPturis,2020-04-01,0.3766155296603438,0.37656190771666753,5.362194367625195e-05,4.584212956526277e-05,5.362194367625195e-05,False,True
6102,SPturis,2020-07-01,0.3765538015436291,0.37659050738987143,3.67058462423242e-05,4.6592221283673084e-05,3.67058462423242e-05,False,True
6103,SPturis,2020-10-01,0.37661305349816165,0.3765707274153874,4.232608277426886e-05,4.38655426186895e-05,4.232608277426886e-05,False,True
6104,SPturis,2023-04-01,0.37649795105398887,0.3765749857627191,7.7034708730217e-05,4.261542422141409e-05,7.7034708730217e-05,False,True
6105,SPturis,2023-07-01,0.3765756895140761,0.37655769498284974,1.7994531226361854e-05,4.481750442106062e-05,1.7994531226361854e-05,False,True
6106,SPturis,2023-10-01,0.37655206823010157,0.3765545183274187,2.4500973171415197e-06,4.3105942859798945e-05,2.4500973171415197e-06,False,True
6107,SPturis,2024-01-01,0.3764788194430236,0.37655408499903675,7.526555601317098e-05,4.187609683076728e-05,7.526555601317098e-05,False,True
6108,SPturis,2024-04-01,0.3765274369326054,0.3765493020962955,2.186516369012681e-05,4.505308695114485e-05,2.186516369012681e-05,False,True
6109,SPturis,2024-07-01,0.3765249216731256,0.3765372389509278,1.231727780215408e-05,4.332860804224783e-05,1.231727780215408e-05,False,True
6110,Sabesp,2015-01-01,0.37918632033515876,0.3766820341635836,0.002504286171575165,0.002906771089861816,0.002504286171575165,False,True
6111,Sabesp,2015-04-01,0.37761689616302513,0.3782961579502674,0.0006792617872422579,0.002047641680015398,0.0006792617872422579,False,True
6112,Sabesp,2015-07-01,0.3766139201549254,0.37868640436828377,0.002072484213358372,0.0018119681649512948,0.002072484213358372,False,True
6113,Sabesp,2015-10-01,0.37715022430249967,0.3768367030729407,0.0003135212295589662,0.0018495094610054346,0.0003135212295589662,False,True
6114,Sabesp,2016-01-01,0.38057935704911117,0.3757490113661839,0.004830345682927284,0.0015748742176779898,0.004830345682927284,True,False
6115,Sabesp,2016-04-01,0.3792034710163783,0.3768798730057218,0.0023235980106565135,0.0019301126219111759,0.0023235980106565135,False,True
