,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?
6647,Suzano S.A.,2023-07-01,0.025891326106507462,0.026263682092014295,0.0003723559855068337,0.019692285831364165,0.0003723559855068337,False,True
6648,Suzano S.A.,2023-10-01,0.058503278860290386,0.04270568374736511,0.015797595112925278,0.02013873392998877,0.015797595112925278,False,True
6649,Suzano S.A.,2024-01-01,-0.010847639152962496,-0.007917911381730314,0.0029297277712321823,0.018772269815249973,0.0029297277712321823,False,True
6650,Suzano S.A.,2024-04-01,0.021572123642839447,0.03727875382065715,0.015706630177817704,0.01826913101773269,0.015706630177817704,False,True
6651,Suzano S.A.,2024-07-01,0.00733980583779581,0.004652181820667539,0.0026876240171282706,0.018322888459831686,0.0026876240171282706,False,True
6652,Suzano S.A.,2024-10-01,0.027493443288168606,0.029689138381021718,0.0021956950928531116,0.017688642868007774,0.0021956950928531116,False,True
6653,Syn Prop Tec,2015-01-01,0.009113340261124536,0.0017340979451423155,0.007379242315982221,0.008557163739649919,0.007379242315982221,False,True
6654,Syn Prop Tec,2015-04-01,-0.0035663982284048767,0.0017340979451423155,0.005300496173547192,0.006746354384507655,0.005300496173547192,False,True
6655,Syn Prop Tec,2015-07-01,-0.009573818828480962,-0.002292283453218663,0.007281535375262299,0.004538102039830091,0.007281535375262299,False,True
6656,Syn Prop Tec,2015-10-01,0.013672059155817484,0.006870590593716419,0.006801468562101065,0.004411716223753477,0.006801468562101065,False,True
6657,Syn Prop Tec,2016-01-01,-0.0007165917169029701,-0.002292283453218663,0.001575691736315693,0.004133710355168686,0.001575691736315693,False,True
6658,Syn Prop Tec,2016-04-01,-0.003831195516550423,-0.0018275805770459341,0.002003614939504489,0.004383487163498279,0.002003614939504489,False,True
6659,Syn Prop Tec,2016-07-01,-0.012587236131823887,-0.0035141162997713027,0.009073119832052584,0.003742304169951481,0.009073119832052584,True,False
6660,Syn Prop Tec,2016-10-01,0.01752433070588655,0.009559868539083027,0.007964462166803521,0.003551818167483548,0.007964462166803521,True,False
