,Empresa,knn_MAE,knn_train_RMSE,knn_test_RMSE,xgb_MAE,xgb_train_RMSE,xgb_test_RMSE,ARIMA_MAE,ARIMA_train_RMSE,ARIMA_test_RMSE,RF_MAE,RF_train_RMSE,RF_test_RMSE,Lasso_MAE,Lasso_train_RMSE,Lasso_test_RMSE
22,Azevedo,0.0011045399028107158,0.0005215759552339647,0.0011045399028107158,0.0011190308509263598,0.000677394972431247,0.0011190308509263598,0.0016807870827453772,0.0010321202441846368,0.0016807870827453772,0.0009666114892148659,0.0005440450772232267,0.0009666114892148659,0.0011190308512264702,0.000677394972431247,0.0011190308512264702
23,Azzas 2154,0.0036789397493293087,0.0010705376720877575,0.0036789397493293087,0.004982198396058767,0.001967070527135465,0.004982198396058767,0.005020687096499605,0.001945699304745015,0.005020687096499605,0.004250792490568714,0.001156119355975775,0.004250792490568714,0.004982198394334028,0.001967070527135465,0.004982198394334028
24,B3,0.0244946621620282,0.023750962312337136,0.0244946621620282,0.04069707623972247,0.04926884794434257,0.04069707623972247,0.04497488970146314,0.049190766197274846,0.04497488970146314,0.03363073236409885,0.03245167861501669,0.03363073236409885,0.040697076213151814,0.04926884794434256,0.040697076213151814
25,BRF SA,0.01820034918057432,0.012115574619713267,0.01820034918057432,0.03590835605829503,0.03440032329846784,0.03590835605829503,0.031961606943011214,0.029948968448652226,0.031961606943011214,0.029623605474880042,0.022046110180146666,0.029623605474880042,0.0359083560723857,0.03440032329846784,0.0359083560723857
26,Bardella,0.0005133314490905526,0.0005589251012883526,0.0005133314490905526,0.0005118821013746646,0.0008002167591276053,0.0005118821013746646,0.000602607725278432,0.0010508272571517685,0.000602607725278432,0.0004969264779829747,0.0007009893994851052,0.0004969264779829747,0.0005118821007777614,0.0008002167591276053,0.0005118821007777614
27,Baumer,7.401484880901086e-05,5.940835184131809e-05,7.401484880901086e-05,9.673447885196954e-05,0.00010337688154662971,9.673447885196954e-05,0.00013996492103515078,0.00014328748625385096,0.00013996492103515078,7.253719347716556e-05,6.460557837510045e-05,7.253719347716556e-05,9.673447889974388e-05,0.00010337688154662971,9.673447889974388e-05
28,Bemobi Tech,0.0017943524829510857,0.005734715615428854,0.0017943524829510857,0.004097623322448018,0.006658888753235445,0.004097623322448018,0.0006116369992979,0.006511175654635436,0.0006116369992979,0.003761121245896218,0.006518993825462663,0.003761121245896218,0.0040976232034893095,0.006658888753235437,0.0040976232034893095
29,Bic Monark,0.0001231490863174212,0.00016329518634148463,0.0001231490863174212,0.00010110979779270105,0.00019596060846214359,0.00010110979779270105,0.00011565398717209193,0.0001833041157028205,0.00011565398717209193,7.617387309599144e-05,0.00014773767456144481,7.617387309599144e-05,0.00010110979773417731,0.00019596060846214359,0.00010110979773417731
30,Bioma Educ,0.0006267031582395844,0.0004011467742026774,0.0006267031582395844,0.0007281568129311648,0.0005714163865219129,0.0007281568129311648,0.0010696842721506631,0.0007029638452141033,0.0010696842721506631,0.0006480794720170772,0.0003877414494673032,0.0006480794720170772,0.0007281568107659061,0.0005714163865219129,0.0007281568107659061
31,Biomm,0.0006226072229859067,0.00042462395822659996,0.0006226072229859067,0.0007283209250623986,0.0006229179990720641,0.0007283209250623986,0.0009738087256235235,0.0008062394741453077,0.0009738087256235235,0.0005566238921474889,0.0003900062987691923,0.0005566238921474889,0.0007283209219150088,0.0006229179990720641,0.0007283209219150088
32,Blau,0.00279397848425312,0.00454343439761912,0.00279397848425312,0.004093589128845819,0.006283363798259089,0.004093589128845819,0.00257697993292257,0.005623762094635549,0.00257697993292257,0.0039400093419994595,0.00618857187342492,0.0039400093419994595,0.00409358907110004,0.006283363798259089,0.00409358907110004
33,Boa Safra,0.004128772989786809,0.0032237461665104,0.004128772989786809,0.0054054218430747755,0.004443454544017,0.0054054218430747755,0.00657569084884815,0.0049649431578219,0.00657569084884815,0.00545112094991505,0.004448100072179337,0.00545112094991505,0.0054054218208296,0.004443454544017,0.0054054218208296
34,Bradespar,0.013351697863509595,0.009299892155558695,0.013351697863509595,0.01942380884736977,0.02123042369846346,0.01942380884736977,0.016772055666343665,0.020172672704826405,0.016772055666343665,0.01474416076074477,0.013011396683613357,0.01474416076074477,0.019423808839318074,0.02123042369846346,0.019423808839318074
35,Brasilagro,0.0017744312990546347,0.00098032767262407,0.0017744312990546347,0.002496164427996589,0.0015421361754976526,0.002496164427996589,0.002484135732944907,0.0016442702864116702,0.002484135732944907,0.0018212233642226933,0.000963404991670955,0.0018212233642226933,0.0024961644272566163,0.0015421361754976526,0.0024961644272566163
36,Braskem,0.038625231575825814,0.039383850845720075,0.038625231575825814,0.05666617190510916,0.06544300920149725,0.05666617190510916,0.07270618298820009,0.06333217151681819,0.07270618298820009,0.048846401183499144,0.04279859465817001,0.048846401183499144,0.05666617187085334,0.06544300920149725,0.05666617187085334
37,Brava,0.03709655719449094,0.0192031972227935,0.03709655719449094,0.04720886354969609,0.029537047749159967,0.04720886354969609,0.059484145552791724,0.028798469447816638,0.059484145552791724,0.04780626627863336,0.027835142199472817,0.04780626627863336,0.047208863428099886,0.029537047749159957,0.047208863428099886
38,CCR SA,0.016823384796241743,0.01194000411780864,0.016823384796241743,0.03216913429697842,0.028377874153967253,0.03216913429697842,0.02580588918134053,0.025697557185466686,0.02580588918134053,0.02485611151972748,0.018782480706471573,0.02485611151972748,0.032169134280777466,0.028377874153967253,0.032169134280777466
39,CPFL Energia,0.017455906238710822,0.013786207862061476,0.017455906238710822,0.03576650499104697,0.032612876029601084,0.03576650499104697,0.03569568519102149,0.03384529494431189,0.03569568519102149,0.029951391767603162,0.02053222079861572,0.029951391767603162,0.0357665050122975,0.032612876029601084,0.0357665050122975
40,Caixa Seguri,0.022212244048651127,0.011807256949639936,0.022212244048651127,0.02511615657547812,0.016316574392545056,0.02511615657547812,0.0166913003884943,0.010406212983792263,0.0166913003884943,0.025066448781992157,0.015476963104905045,0.025066448781992157,0.02511615658780075,0.016316574392545056,0.02511615658780075
41,Cambuci,0.0003035150468138948,0.00042054008860615937,0.0003035150468138948,0.000315750110699114,0.0004682088163855656,0.000315750110699114,0.000382438344906758,0.0005020837378517218,0.000382438344906758,0.0002469894249436606,0.00034636030256690625,0.0002469894249436606,0.00031575011108101565,0.0004682088163855656,0.00031575011108101565
42,Camil,0.005325365543257206,0.005015977846253325,0.005325365543257206,0.013019895704988025,0.0121428890173342,0.013019895704988025,0.00609622271131005,0.009098776731796787,0.00609622271131005,0.010766949056886523,0.010413426965097507,0.010766949056886523,0.013019895715218626,0.0121428890173342,0.013019895715218626
43,Carrefour BR,0.023379484682163703,0.015063436962191121,0.023379484682163703,0.039685539640573204,0.03102718918061056,0.039685539640573204,0.03479484157757898,0.026343746866819305,0.03479484157757898,0.032628296389521534,0.020754021850546436,0.032628296389521534,0.039685539613551854,0.03102718918061057,0.039685539613551854
44,Casan,0.00045039498412525,0.00102142346483815,0.00045039498412525,0.00041987183516970005,0.0010469274136496,0.00041987183516970005,0.0012147251293241,0.0012703776799197,0.0012147251293241,0.0004625962695542,0.00104795813469425,0.0004625962695542,0.00041987183401255,0.0010469274136496,0.00041987183401255
45,Casas Bahia,0.012935203140583159,0.010625513627181135,0.012935203140583159,0.021052482755722166,0.021883418174678555,0.021052482755722166,0.020894873697107772,0.018965742445919642,0.020894873697107772,0.01655275200516982,0.014209816138918228,0.01655275200516982,0.021052482766659282,0.02188341817467855,0.021052482766659282
46,Cba,0.00586443849937381,0.00484293031799309,0.00586443849937381,0.01090946353515082,0.0087341082700596,0.01090946353515082,0.010624380712160961,0.00857521607285517,0.010624380712160961,0.01068382190923171,0.00853414204960621,0.01068382190923171,0.010909463577545771,0.0087341082700596,0.010909463577545771
47,Cea Modas,0.0038248613812970705,0.007546178944656488,0.0038248613812970705,0.005967059404305424,0.012200815279338917,0.005967059404305424,0.005184789385728235,0.014234379024170287,0.005184789385728235,0.00499161637378393,0.011112461475059811,0.00499161637378393,0.005967059414474618,0.012200815279338917,0.005967059414474618
48,Ceb,0.0049464533651822,0.0028475403381670664,0.0049464533651822,0.005077963927809033,0.003505241702952567,0.005077963927809033,0.0091844630221239,0.0032843451166881337,0.0091844630221239,0.0051574638062719,0.0035082971313399667,0.0051574638062719,0.005077963924943633,0.003505241702952567,0.005077963924943633
49,Cedro,0.00031980787149125836,0.00032061079407270276,0.00031980787149125836,0.00042942186100364255,0.00043194546769442224,0.00042942186100364255,0.000764641853704827,0.0007353714013639,0.000764641853704827,0.00033812279435868267,0.00030252986876230277,0.00033812279435868267,0.00042942186157707654,0.00043194546769442224,0.00042942186157707654
50,Ceg,0.0028399646354837064,0.0015066182256380624,0.0028399646354837064,0.004295503592185787,0.002415225205470525,0.004295503592185787,0.0032147649248953063,0.0021553279651246875,0.0032147649248953063,0.0038582810829499064,0.0019576789949372064,0.0038582810829499064,0.004295503593512694,0.002415225205470525,0.004295503593512694
51,Celesc,0.0064520072377729455,0.012959587956700411,0.0064520072377729455,0.01089271196106524,0.023446873772114192,0.01089271196106524,0.01128310522666516,0.02444936747706519,0.01128310522666516,0.008414965386053196,0.0181014606155259,0.008414965386053196,0.010892711966787306,0.023446873772114196,0.010892711966787306
52,Cemig,0.023489918018180126,0.023732319887679994,0.023489918018180126,0.039368323548857394,0.06181791897000609,0.039368323548857394,0.03330182906321278,0.0681971089641454,0.03330182906321278,0.030037033821754065,0.04466389696528964,0.030037033821754065,0.03936832350071399,0.06181791897000609,0.03936832350071399
53,Clearsale,0.0012634999585496496,0.0037773479756700113,0.0012634999585496496,0.003930642421764511,0.005892681083868422,0.003930642421764511,0.0003619189878884499,0.005394977670177478,0.0003619189878884499,0.003766514138977244,0.005853638202176255,0.003766514138977244,0.003930642403257633,0.005892681083868422,0.003930642403257633
54,Coelba,0.00605055356384051,0.004030180969341745,0.00605055356384051,0.01241254184355531,0.01066461934595453,0.01241254184355531,0.012011843126597989,0.009794768875322575,0.012011843126597989,0.009847460787439278,0.006640543144393768,0.009847460787439278,0.012412541844025725,0.01066461934595453,0.012412541844025725
55,Coelce,0.0032957135597109118,0.0020362197181173574,0.0032957135597109118,0.007240783064643923,0.0056605327025089375,0.007240783064643923,0.006077991554379233,0.004669086276954523,0.006077991554379233,0.00547676018148941,0.0033746607988518348,0.00547676018148941,0.007240783067004518,0.0056605327025089375,0.007240783067004518
56,Cogna ON,0.018850310813700435,0.01784239216364302,0.018850310813700435,0.027019717838128808,0.03224059903525748,0.027019717838128808,0.023540967491334837,0.024659242863658875,0.023540967491334837,0.025387399533260885,0.01864551779692027,0.025387399533260885,0.027019717849441093,0.03224059903525747,0.027019717849441093
57,Comgas,0.008968428597239075,0.006033269912806585,0.008968428597239075,0.018079714446300774,0.014223325942034544,0.018079714446300774,0.01520062778095077,0.011792066292690731,0.01520062778095077,0.013336163448100286,0.00873897364225321,0.013336163448100286,0.018079714452308975,0.014223325942034539,0.018079714452308975
58,Const A Lind,0.00040741132674725685,0.00038467587759053476,0.00040741132674725685,0.0003715179827255098,0.0003875535625664458,0.0003715179827255098,0.0006069673704749197,0.0005996532541128325,0.0006069673704749197,0.00037545018534214386,0.000380117152239954,0.00037545018534214386,0.0003715179814648008,0.0003875535625664458,0.0003715179814648008
59,Copasa,0.002775774256686749,0.002107538087204928,0.002775774256686749,0.005275114099964996,0.004542833932027862,0.005275114099964996,0.005770740451802403,0.004495733326575343,0.005770740451802403,0.004305404763261563,0.003154025545764354,0.004305404763261563,0.005275114094492767,0.004542833932027862,0.005275114094492767
60,Copel,0.010132115267426115,0.00701064407735162,0.010132115267426115,0.023223776050248973,0.01942514206018151,0.023223776050248973,0.020528964128465742,0.01989914138371354,0.020528964128465742,0.017542371957044,0.01224317372783095,0.017542371957044,0.023223776055901982,0.01942514206018151,0.023223776055901982
61,Cosan,0.02307624844474504,0.016122364563397135,0.02307624844474504,0.040945792966056146,0.03441778255426961,0.040945792966056146,0.03584132795431983,0.02849148548619925,0.03584132795431983,0.03061618425112681,0.021792275286211853,0.03061618425112681,0.04094579300110419,0.03441778255426961,0.04094579300110419
62,Coteminas,0.0018045010837906463,0.0018164151091668093,0.0018045010837906463,0.00351847038315205,0.0037252956515968,0.00351847038315205,0.0027774491027565624,0.0038484292526635125,0.0027774491027565624,0.002692893682004028,0.0028228372366321404,0.002692893682004028,0.003518470382615431,0.0037252956515968,0.003518470382615431
63,Cristal,0.0005744076613115702,0.0003727192365459775,0.0005744076613115702,0.0005550500688692418,0.0004938399723577399,0.0005550500688692418,0.0007659561451905746,0.00058138624248665,0.0007659561451905746,0.0004357576757770017,0.000350702281019045,0.0004357576757770017,0.0005550500691537751,0.0004938399723577399,0.0005550500691537751
64,Cruzeiro Edu,0.0030920882878398004,0.005614129318031746,0.0030920882878398004,0.005015131455585745,0.007545412115181454,0.005015131455585745,0.0042365573337389,0.007023809704399109,0.0042365573337389,0.0050002524548352365,0.007383203448703554,0.0050002524548352365,0.005015131482412591,0.007545412115181454,0.005015131482412591
65,Csn Mineracao,0.03475340059268303,0.017360552131017518,0.03475340059268303,0.05401523993435725,0.03607449836537958,0.05401523993435725,0.03326619469107481,0.024765241787630243,0.03326619469107481,0.05263179323530922,0.03340017992205414,0.05263179323530922,0.054015239965112476,0.03607449836537956,0.054015239965112476
66,Csu Digital,0.00015501538193451734,0.00011083813967922882,0.00015501538193451734,0.0001509956744522355,0.00014815926397913093,0.0001509956744522355,0.00028810413063034987,0.00025810648046813264,0.00028810413063034987,0.00012663691252740334,9.534471802852855e-05,0.00012663691252740334,0.00015099567457018987,0.00014815926397913093,0.00015099567457018987
67,Cury S/A,0.0020526268884900356,0.001388406403913707,0.0020526268884900356,0.00429308472144585,0.003733975558549757,0.00429308472144585,0.0038246380946284236,0.003410349896173579,0.0038246380946284236,0.004162319907038357,0.003366595695577257,0.004162319907038357,0.004293084721439665,0.003733975558549757,0.004293084721439665
68,Cvc Brasil,0.004734133480664178,0.0035126368642749615,0.004734133480664178,0.0071297314524789174,0.006389317611386901,0.0071297314524789174,0.007258571458052359,0.005734843663335864,0.007258571458052359,0.00643879144429538,0.004187115440881342,0.00643879144429538,0.00712973145163617,0.006389317611386901,0.00712973145163617
69,Cyrela Realt,0.004098586125697934,0.0046208617538645615,0.004098586125697934,0.008223009762440734,0.011383263754645226,0.008223009762440734,0.009411454368448119,0.012367599321205328,0.009411454368448119,0.006586157674846109,0.008186317982978092,0.006586157674846109,0.008223009774659578,0.011383263754645226,0.008223009774659578
70,D1000vfarma,0.0005329626720123442,0.001980887233295407,0.0005329626720123442,0.00153343971826605,0.002689544621723407,0.00153343971826605,0.00026434063130317354,0.0026486234015676356,0.00026434063130317354,0.0012963635063058356,0.0025055110711860212,0.0012963635063058356,0.0015334396957729357,0.002689544621723407,0.0015334396957729357
71,Dasa,0.009569324957827986,0.005312628257843854,0.009569324957827986,0.013163311055760425,0.009398825191378885,0.013163311055760425,0.011899623653503054,0.007846991225110352,0.011899623653503054,0.010315804597274087,0.005560758043897487,0.010315804597274087,0.013163311053611508,0.009398825191378885,0.013163311053611508
72,Desktopsigma,0.004158695993504367,0.004401904784553445,0.004158695993504367,0.0049215353064760775,0.006085367524935344,0.0049215353064760775,0.005926660350086856,0.008542818784854533,0.005926660350086856,0.004818585318185211,0.006052652142419923,0.004818585318185211,0.004921535315505,0.006085367524935344,0.004921535315505
73,Dexco,0.0035083045828411654,0.0030753297308084375,0.0035083045828411654,0.00832659169683488,0.008522335588726735,0.00832659169683488,0.008043291229710115,0.007630695810416295,0.008043291229710115,0.006271182104329563,0.005127793566020607,0.006271182104329563,0.008326591713556285,0.008522335588726735,0.008326591713556285
74,Dexxos Par,0.001060972700896444,0.001057858017686641,0.001060972700896444,0.0010877506500142624,0.0015844928412833972,0.0010877506500142624,0.0012678375904870676,0.0017112092488422146,0.0012678375904870676,0.0009494746627146389,0.0011325670590498235,0.0009494746627146389,0.0010877506502586717,0.0015844928412833972,0.0010877506502586717
75,Dimed,0.0010210070206768916,0.0008106141262390206,0.0010210070206768916,0.001398610947172347,0.0012769717765016436,0.001398610947172347,0.0014026931534630387,0.0012816544254623437,0.0014026931534630387,0.0010040821185389223,0.0008645960771624615,0.0010040821185389223,0.0013986109476319512,0.0012769717765016436,0.0013986109476319512
76,Direcional,0.0031020073711952507,0.0026016923905449003,0.0031020073711952507,0.005270907422441257,0.0054709738370717674,0.005270907422441257,0.005771547672588205,0.00552746427981392,0.005771547672588205,0.004223998313521334,0.0034895539855897876,0.004223998313521334,0.0052709074199271955,0.0054709738370717674,0.0052709074199271955
77,Dohler,0.00021052542687478195,0.0001479145908570396,0.00021052542687478195,0.0002092916187073262,0.00017440089538298123,0.0002092916187073262,0.00025749188339698387,0.00018419016489805515,0.00025749188339698387,0.00015984760724983106,0.00010035876506259134,0.00015984760724983106,0.00020929161861231872,0.00017440089538298123,0.00020929161861231872
78,Dtcom Direct,2.4549252844510342e-05,1.8777756905629482e-05,2.4549252844510342e-05,2.3873229746458914e-05,2.1265165226094603e-05,2.3873229746458914e-05,3.350959009386627e-05,2.5778571119558827e-05,3.350959009386627e-05,1.994424105668917e-05,1.595715873713246e-05,1.994424105668917e-05,2.3873229755093636e-05,2.1265165226094603e-05,2.3873229755093636e-05
79,Ecorodovias,0.006880707335143251,0.006215716243245615,0.006880707335143251,0.014591167551993722,0.013316498252214374,0.014591167551993722,0.013081544876545852,0.01444106993232118,0.013081544876545852,0.011061445035646442,0.009615238500253042,0.011061445035646442,0.014591167570936241,0.01331649825221437,0.014591167570936241
80,Elektro,0.004313500343050867,0.004191896057072162,0.004313500343050867,0.008004364128691226,0.008693727268133762,0.008004364128691226,0.008211525842572774,0.008924742586831076,0.008211525842572774,0.00644002826807609,0.005951232557067485,0.00644002826807609,0.008004364129316759,0.008693727268133758,0.008004364129316759
81,Eletrobras,0.07166537861750026,0.05647053090529528,0.07166537861750026,0.1224601571934885,0.11460423220500485,0.1224601571934885,0.12905877708764907,0.12952551306379853,0.12905877708764907,0.11314535683683402,0.0904174756336002,0.11314535683683402,0.13452000557655727,0.12342641530054192,0.13452000557655727
82,Eletromidia,0.0025735473304157454,0.0036134524170745906,0.0025735473304157454,0.003910257219364128,0.005039180404245045,0.003910257219364128,0.004677115622464436,0.005446600508554154,0.004677115622464436,0.0039821415646789,0.004908754274133673,0.0039821415646789,0.003910257166516582,0.005039180404245045,0.003910257166516582
83,Eletropar,0.00021282134001596832,0.00016692740239475173,0.00021282134001596832,0.00018736638691483782,0.00021425214293068937,0.00018736638691483782,0.0003130022420639914,0.0003365851483504346,0.0003130022420639914,0.0001591108792778828,0.0001759567855724127,0.0001591108792778828,0.00018736638705815837,0.00021425214293068937,0.00018736638705815837
84,Emae,0.0012751969362952654,0.0009970580908537257,0.0012751969362952654,0.001374497429026631,0.0014493875643053103,0.001374497429026631,0.0017293226047582072,0.0014045895503356255,0.0017293226047582072,0.0011405385210110173,0.0009989465740843386,0.0011405385210110173,0.001374497428899513,0.0014493875643053103,0.001374497428899513
85,Embpar S/A,0.00034798287451462515,0.0007153965660704129,0.00034798287451462515,0.0003125415521189743,0.0009779309829195354,0.0003125415521189743,0.0005341112959095724,0.0012186381474909131,0.0005341112959095724,0.00028265258621765785,0.0008142596895734258,0.00028265258621765785,0.0003125415492356238,0.0009779309829195354,0.0003125415492356238
86,Embraer,0.022052900749691066,0.014561015302146912,0.022052900749691066,0.043833056348394406,0.039557432798114814,0.043833056348394406,0.04085445362521476,0.03723551439018059,0.04085445362521476,0.03406534879601193,0.023892042542011105,0.03406534879601193,0.04383305636932057,0.03955743279811481,0.04383305636932057
87,Energisa,0.012862709846097836,0.012793304857444236,0.012862709846097836,0.02322702135924783,0.034052946151528096,0.02322702135924783,0.023540994469569733,0.03794316810102941,0.023540994469569733,0.018192318066042417,0.02577213401272692,0.018192318066042417,0.02322702133327823,0.034052946151528096,0.02322702133327823
88,Energisa Mt,0.0036917831281555705,0.005073952794795824,0.0036917831281555705,0.005231022178241692,0.010174376564750884,0.005231022178241692,0.005251593224918859,0.012397483019187527,0.005251593224918859,0.004099153415436316,0.008099607640421157,0.004099153415436316,0.0052310222144180425,0.010174376564750884,0.0052310222144180425
89,Eneva,0.009332982256050587,0.008695264412650998,0.009332982256050587,0.01320123862453038,0.015472433005609361,0.01320123862453038,0.014807619582379824,0.014589886401978199,0.014807619582379824,0.010001393630635395,0.010884970918722153,0.010001393630635395,0.013201238624240434,0.015472433005609364,0.013201238624240434
90,Engie Brasil,0.010356445632130923,0.007203657839353073,0.010356445632130923,0.020001764646002472,0.017586810165069522,0.020001764646002472,0.019682786665972948,0.018214876420995056,0.019682786665972948,0.01571006419572586,0.01085217100739118,0.01571006419572586,0.020001764638497947,0.017586810165069522,0.020001764638497947
91,Enjoei,0.0005840869983997494,0.002275311669605658,0.0005840869983997494,0.0018603311385709416,0.0030882479838466835,0.0018603311385709416,0.00019973335388570024,0.0027574245053757084,0.00019973335388570024,0.0016593433620590667,0.0029701529691389,0.0016593433620590667,0.0018603311290164585,0.0030882479838466835,0.0018603311290164585
92,Eqtl Maranhao,0.0031415840098301968,0.0031979974456256216,0.0031415840098301968,0.007181661675438081,0.007780619997098927,0.007181661675438081,0.007183104119955387,0.00814191579459595,0.007183104119955387,0.004996016614578286,0.0049698068616622244,0.004996016614578286,0.0071816616778435935,0.007780619997098927,0.0071816616778435935
93,Eqtl Para,0.004262550622283018,0.0031521946319339102,0.004262550622283018,0.008874993514576926,0.008154562141622647,0.008874993514576926,0.008721969268115838,0.007490160061713323,0.008721969268115838,0.007125944277199681,0.0051879774186324975,0.007125944277199681,0.008874993513412055,0.008154562141622647,0.008874993513412055
94,Equatorial,0.022242928371070395,0.008863468796370903,0.022242928371070395,0.034918782837281996,0.018008852742776332,0.034918782837281996,0.030973009142707578,0.015059549163361668,0.030973009142707578,0.030855393583631038,0.011058390252675545,0.030855393583631038,0.03491878284408836,0.018008852742776332,0.03491878284408836
95,Espacolaser,0.003895674135098,0.006882428712903391,0.003895674135098,0.006103706527268346,0.0096513634245083,0.006103706527268346,0.0050603381298600265,0.010463013000150146,0.0050603381298600265,0.005890598311529046,0.009405879825581227,0.005890598311529046,0.006103706773360463,0.009651363424508282,0.006103706773360463
